x,y,VCP1.48f10000h0.2,VCP2.82f10000h0.2,VCP4.49f10000h0.2,HCP1.48f10000h0.2,HCP2.82f10000h0.2,HCP4.49f10000h0.2,depth,dist,Z(m),Stage(m),H20cm(m),H50cm(m),H100cm(m),elevation,,,,,,,,,,,,,
358846.0829,524347.62789,30.5774786070367,22.1526563004272,18.2267803776229,17.9060184334395,10.1753073964335,7.69044465379488,0.370438328200001,123.902915507882,109.494,109.858,109.89,109.874,109.89,109.8644383282,-0.370438328200001,6,6,5,5,5,4,4,3,3,3,2,2
358846.22493,524347.82227,30.6637990028862,22.1943872050397,18.2258649399957,17.8405279318122,10.0744534053209,7.6552344363865,0.353700305800001,124.151303416109,109.509,109.857,109.89,109.873,109.89,109.8627003058,-0.353700305800001,6,6,5,5,5,4,4,3,3,3,2,2
358846.36591,524348.00664,30.7822342466055,22.2233193072737,18.2032406494173,17.7859505620721,9.98143796918714,7.63088025375118,0.335912334400001,124.391411903987,109.527,109.856,109.89,109.872,109.889,109.8629123344,-0.335912334400001,6,6,5,5,5,4,4,3,3,3,2,2
358846.50862,524348.19322,30.9419179459788,22.2432828751418,18.1626274357946,17.7274028047899,9.89626155524018,7.58304495178493,0.325524974500001,124.634326950535,109.546,109.855,109.89,109.871,109.888,109.8715249745,-0.325524974500001,6,6,5,5,5,4,4,3,3,3,2,2
358846.65511,524348.38069,31.1363119509727,22.2594842794006,18.1180587729379,17.657941006807,9.83656121543368,7.5613974204045,0.314434250700001,124.880324475465,109.572,109.854,109.89,109.87,109.887,109.8864342507,-0.314434250700001,6,6,6,5,5,4,4,3,3,3,2,2
358846.80989,524348.56827,31.296364571404,22.2398864707956,18.0416655075816,17.5716433829619,9.77692081569938,7.55058039985976,0.296299694100001,125.132214768181,109.593,109.853,109.89,109.87,109.886,109.8892996941,-0.296299694100001,6,6,6,5,5,4,4,3,3,3,2,2
358846.97343,524348.73741,31.4612302874856,22.2090658346974,17.9619315883539,17.5091690654683,9.72118254288169,7.56232455641511,0.287461773600001,125.380011260966,109.614,109.852,109.89,109.87,109.885,109.9014617736,-0.287461773600001,6,6,6,5,5,4,4,3,3,3,2,2
358847.12807,524348.92185,31.5312996106238,22.144150686355,17.8663447932263,17.4784463626247,9.71630262804754,7.61722566850953,0.283058103900001,125.636866333542,109.638,109.851,109.889,109.87,109.884,109.9210581039,-0.283058103900001,7,6,6,5,5,4,4,3,3,2,2,2
358847.28934,524349.1244,31.5092786934859,22.0398981810944,17.7443700374631,17.3783424047936,9.65964599310887,7.63979184925334,0.279011213000001,125.909662432609,109.662,109.85,109.888,109.87,109.883,109.941011213,-0.279011213000001,6,6,6,5,5,4,4,3,3,2,2,2
358847.46127,524349.35134,31.3743545112083,21.9006125829308,17.6093668427827,17.2822281132884,9.62156161618507,7.69845459890774,0.261763506600001,126.207698003594,109.675,109.85,109.887,109.87,109.882,109.9367635066,-0.261763506600001,6,6,5,5,5,4,4,3,3,2,2,2
358847.64803,524349.58648,31.0830851392091,21.713933984549,17.4651083557149,17.169257686621,9.58932199144699,7.72735506746073,0.253323139700001,126.521230965813,109.702,109.85,109.886,109.869,109.88,109.9553231397,-0.253323139700001,6,5,5,5,4,4,3,3,3,2,2,2
358847.85687,524349.84739,30.6165068290111,21.4669902267876,17.3014331975111,17.0434631953219,9.57077396908697,7.77704063177815,0.254740061200001,126.867972359417,109.729,109.85,109.885,109.868,109.878,109.9837400612,-0.254740061200001,5,5,4,4,4,3,3,3,3,2,2,2
358848.07558,524350.12935,30.1184557185105,21.2012167416202,17.1458107284174,16.8968807084968,9.54344069642511,7.79958852127166,0.244892966400001,127.237102734532,109.754,109.849,109.884,109.867,109.876,109.9988929664,-0.244892966400001,4,3,3,3,3,3,3,2,2,2,2,2
358848.30539,524350.42308,29.6055894047132,20.9233114794363,16.9886186922544,16.71371809254,9.5346495316804,7.84470901671674,0.241549439400001,127.622371139285,109.779,109.848,109.883,109.866,109.874,110.0205494394,-0.241549439400001,2,2,2,2,2,2,2,2,2,2,2,3
358848.5355,524350.71496,29.0936082514458,20.6375859294464,16.8314666690603,16.5098357526951,9.50828067641631,7.86093809344443,0.233985728900001,128.006476648464,109.801,109.847,109.882,109.865,109.872,110.0349857289,-0.233985728900001,1,1,1,1,1,1,2,2,2,2,3,3
358848.75119,524351.01921,28.6191140342711,20.354983376924,16.679350417041,16.3287776407059,9.51706842821536,7.89160811747111,0.224831804400001,128.393023980289,109.823,109.846,109.881,109.864,109.87,110.0478318044,-0.224831804400001,0,0,0,0,1,1,1,1,2,2,3,3
358848.95186,524351.32897,28.1201057852922,20.0563367613973,16.5213696912981,16.1319363246631,9.50438104828655,7.88618569386802,0.222059123500001,128.769660901061,109.845,109.845,109.88,109.863,109.868,110.0670591235,-0.222059123500001,-1,-1,0,0,0,0,1,1,2,2,3,3
358849.15945,524351.61845,27.6581554342557,19.7831691244113,16.3849956181078,15.9390968390076,9.4965694522303,7.887988898922,0.218369011300001,129.132455926984,109.864,109.844,109.88,109.862,109.866,110.0823690113,-0.218369011300001,-1,-1,-1,-1,0,0,0,1,2,2,3,3
358849.36472,524351.91296,27.2300774501076,19.5246317899452,16.261934338806,15.7601856301288,9.5082770748517,7.84921262855889,0.217308868600001,129.49759558512,109.883,109.843,109.88,109.861,109.864,110.1003088686,-0.217308868600001,-2,-1,-1,-1,-1,0,0,1,2,2,3,3
358849.57742,524352.19683,26.8349777392532,19.2771404421145,16.1391645651754,15.5665214473245,9.49560067778224,7.7950483507555,0.218012232500001,129.855887102148,109.901,109.842,109.88,109.859,109.862,110.1190122325,-0.218012232500001,-2,-2,-2,-1,-1,0,0,1,1,2,3,3
358849.78476,524352.47111,26.4936109176022,19.0572219528294,16.020148608127,15.3837311958231,9.45756723031894,7.7436211757228,0.219938838000001,130.20375116831,109.905,109.841,109.88,109.858,109.861,110.124938838,-0.219938838000001,-2,-2,-2,-1,-1,-1,0,1,1,2,3,3
358849.98035,524352.70803,26.2815000447486,18.894773605881,15.9208595032056,15.204005987692,9.4117534903303,7.67952990714313,0.210254842100001,130.516556244587,109.909,109.84,109.88,109.857,109.86,110.1192548421,-0.210254842100001,-3,-2,-2,-2,-1,-1,0,0,1,2,3,3
358850.16974,524352.92516,26.0783485695339,18.7480789352106,15.8269999797943,15.022357801131,9.36789935982189,7.64437534570299,0.205331294700001,130.810574471502,109.912,109.84,109.88,109.856,109.86,110.1173312947,-0.205331294700001,-3,-3,-3,-2,-2,-1,0,0,1,2,3,3
358850.34313,524353.11184,25.8693563844662,18.622164304845,15.7539665248021,14.8595542310101,9.28310861302648,7.60465977111112,0.200754332400001,131.072735836888,109.915,109.84,109.88,109.855,109.86,110.1157543324,-0.200754332400001,-4,-4,-3,-3,-2,-2,-1,0,1,2,3,3
358850.50306,524353.30994,25.6386681547456,18.4980346443472,15.6847368831401,14.696848821975,9.20032157981002,7.57312268968661,0.200927625000001,131.33824475132,109.915,109.839,109.879,109.854,109.859,110.115927625,-0.200927625000001,-4,-4,-3,-3,-2,-2,-1,0,1,2,3,3
358850.66524,524353.4956,25.3965674535065,18.3853901816845,15.6294869809278,14.5184146740419,9.08539788415943,7.5091795106892,0.203751274300001,131.593234679173,109.914,109.838,109.878,109.853,109.858,110.1177512743,-0.203751274300001,-4,-4,-3,-3,-2,-1,-1,0,1,2,3,4
358850.82185,524353.68317,25.1819669943884,18.2899053128583,15.5840800602057,14.3597288129958,8.98998792479622,7.4542274238754,0.200754332400001,131.846638613098,109.913,109.837,109.877,109.852,109.857,110.1137543324,-0.200754332400001,-2,-2,-1,-1,-1,0,1,1,2,3,3,4
358850.98287,524353.87014,24.9598710489924,18.1907498403349,15.5410683509753,14.1823867565096,8.87516218910964,7.39213867779206,0.200581039900001,132.103358189233,109.912,109.836,109.876,109.851,109.856,110.1125810399,-0.200581039900001,2,2,2,2,2,2,2,3,3,3,4,4
358851.12645,524354.04577,24.7762180089927,18.1127697920137,15.5123084797795,14.0178892347786,8.78265472639643,7.38134041156551,0.195830785000001,132.342028316607,109.911,109.835,109.875,109.85,109.855,110.106830785,-0.195830785000001,4,4,3,3,3,3,3,3,4,4,4,4
358851.26457,524354.21236,24.6555847616234,18.0558140557111,15.4968659658436,13.8721637455623,8.70771594421801,7.33731174078742,0.198644240700001,132.570152821331,109.911,109.834,109.874,109.85,109.854,110.1096442407,-0.198644240700001,3,3,3,3,3,3,3,3,4,4,4,4
358851.39888,524354.38659,24.5677213080694,18.0031747678907,15.4872675730256,13.7097092383017,8.63477477115184,7.32471761509548,0.190560652500001,132.801454748452,109.911,109.833,109.873,109.85,109.853,110.1015606525,-0.190560652500001,3,3,3,3,3,3,3,3,3,4,4,4
358851.53064,524354.57549,24.5070045742398,17.9533387630253,15.478378497746,13.5778055857191,8.60169558134505,7.33552172646911,0.189683996000001,133.040999943713,109.916,109.832,109.872,109.849,109.851,110.105683996,-0.189683996000001,3,3,3,3,3,3,3,3,3,4,4,4
358851.65375,524354.77319,24.4399921066853,17.9076355763575,15.4697811824786,13.4321919491675,8.5462848988296,7.37609528079951,0.198297655500001,133.282271292937,109.921,109.831,109.871,109.848,109.849,110.1192976555,-0.198297655500001,3,3,3,3,3,3,3,3,3,4,4,4
358851.7715,524354.99634,24.3932800640336,17.8653563733124,15.4551827241111,13.2915415637125,8.5113084338075,7.39683892413595,0.206391437400001,133.540545466689,109.926,109.83,109.87,109.847,109.847,110.1323914374,-0.206391437400001,3,2,2,3,3,3,3,3,3,4,4,4
358851.87757,524355.2018,24.3733561745841,17.83190438777,15.4376805008696,13.1843618447702,8.49770397922589,7.45910637667841,0.212905198800001,133.779770356272,109.93,109.83,109.87,109.846,109.846,110.1429051988,-0.212905198800001,2,2,2,2,2,2,3,3,3,4,4,4
358851.98796,524355.4087,24.3792891484177,17.8331779207786,15.4383114773146,13.0978532677108,8.50547297065098,7.55289845166879,0.221875637100001,134.022618323759,109.935,109.83,109.87,109.845,109.845,110.1568756371,-0.221875637100001,2,2,2,2,2,2,3,3,3,4,4,4
358852.11866,524355.62432,24.4358612199323,17.8508746468186,15.4495259713711,13.0231337822713,8.51518729996627,7.63226171946305,0.234729867500001,134.285026277354,109.94,109.83,109.87,109.844,109.844,110.1747298675,-0.234729867500001,2,2,2,2,2,2,3,3,3,4,4,5
358852.23802,524355.84728,24.503495283685,17.8701553233002,15.4695593986911,12.9484584072544,8.55500724456321,7.73322489357817,0.256207951100001,134.545167224332,109.945,109.83,109.87,109.843,109.843,110.2012079511,-0.256207951100001,1,1,2,2,2,2,3,3,3,4,4,5
358852.35782,524356.07153,24.6085959578876,17.89357248956,15.498516248582,12.8757491660073,8.56472103978754,7.82987135633161,0.270642201900001,134.806667409249,109.954,109.83,109.869,109.841,109.842,110.2246422019,-0.270642201900001,2,2,2,2,2,2,3,3,3,4,4,5
358852.49011,524356.30735,24.7800273577047,17.9137246992552,15.5320707146822,12.7834264882989,8.59582826492071,7.94255093656246,0.282262997000001,135.084992822779,109.963,109.83,109.868,109.839,109.841,110.245262997,-0.282262997000001,2,2,2,2,2,2,3,3,4,4,4,5
358852.60639,524356.54629,24.970594940032,17.9449916097757,15.5729629449901,12.7019200204707,8.64734543470325,8.03555090001791,0.292640163100001,135.362637093382,109.971,109.83,109.867,109.837,109.84,110.2636401631,-0.292640163100001,2,2,2,2,2,3,3,3,4,4,4,5
358852.70921,524356.78572,25.1912114218656,17.9747741611663,15.6163993012983,12.6154997350428,8.68431559539555,8.06984250928407,0.333679918400001,135.635922901553,109.974,109.83,109.866,109.836,109.84,110.3076799184,-0.333679918400001,2,2,2,2,3,3,3,3,4,4,4,5
358852.80286,524357.02264,25.456600973438,18.0128869758046,15.6606874032595,12.5781865086171,8.75043629656876,8.09063970338707,0.347940876600001,135.904336351003,109.977,109.83,109.865,109.835,109.84,110.3249408766,-0.347940876600001,2,2,2,2,2,3,3,3,4,4,5,5
358852.87289,524357.25403,25.6863746656037,18.0472282919425,15.7086261135927,12.5752417780592,8.81753130221498,8.1467489706262,0.370662589100001,136.169346623179,109.982,109.83,109.864,109.834,109.839,110.3526625891,-0.370662589100001,2,2,2,2,3,3,3,3,4,4,5,5
358852.94468,524357.48967,25.9098799404572,18.0922593567803,15.7648401859418,12.5713113103904,8.88953667391683,8.16758209800643,0.394260958200001,136.438552447328,109.987,109.83,109.863,109.833,109.838,110.3812609582,-0.394260958200001,2,2,2,2,3,3,3,3,4,4,5,5
358852.99949,524357.71693,26.113775353226,18.1101038581031,15.8017607343966,12.5742597668851,8.95473494088697,8.18480292840208,0.421039755400001,136.693763205056,109.992,109.83,109.861999999999,109.832,109.837,110.4130397554,-0.421039755400001,5,5,5,4,4,4,4,4,4,5,5,5
358853.03394,524357.94196,26.3284034526999,18.1251327424514,15.8213822718131,12.5693444898665,9.02092034183437,8.18661581754403,0.430020387400001,136.935384209503,109.997,109.83,109.860999999999,109.831,109.836,110.4270203874,-0.430020387400001,7,7,6,6,6,6,5,5,5,5,5,5
358853.07001,524358.18032,26.6191182158349,18.1648941076549,15.832804359536,12.5821074975112,9.0832443692934,8.18027901648967,0.55,137.190048788584,110.002,109.83,109.859999999999,109.83,109.835,110.4395942915,-0.55,11,10,10,9,8,8,7,6,6,5,5,4
358853.09969,524358.41355,26.9228723281475,18.2131919636608,15.8327381506154,12.6066619815426,9.14262706998831,8.19298767143939,0.55,137.438927351874,110.001,109.829,109.859999999999,109.83,109.834,110.4586758409,-0.55,11,10,10,9,8,8,7,6,6,5,5,5
358853.11955,524358.65689,27.1648074821995,18.2659668941208,15.8250930661937,12.6537812329332,9.20011265251106,8.24293604644662,0.55,137.691638141652,110,109.828,109.859999999999,109.83,109.833,110.4751172272,-0.55,10,9,9,8,8,7,6,6,6,5,5,5
358853.15629,524358.92121,27.3327407454131,18.3056176365958,15.8304574719389,12.6969680576024,9.25078676158077,8.26835521746347,0.55,137.967432585984,110,109.827,109.859999999999,109.83,109.832,110.4886748215,-0.55,12,12,11,10,9,8,7,7,6,5,5,4
358853.20458,524359.20064,27.4867621625197,18.3617029497384,15.8623775974121,12.7824038226833,9.30246965226992,8.30184582920426,0.55,138.260738274988,109.995,109.826,109.859999999999,109.829,109.831,110.4708002038,-0.55,10,10,9,9,8,7,7,6,5,5,5,4
358853.2542,524359.48395,27.5927802040093,18.4118282753302,15.897690609267,12.8550954029845,9.37760366129851,8.33084280646197,0.55,138.558053102677,109.99,109.825,109.859999999999,109.828,109.83,110.4770744138,-0.55,10,10,9,8,8,7,7,6,5,5,5,4
358853.33452,524359.78256,27.7045086256754,18.489159324644,15.9667703585882,12.8875111647913,9.41660706061274,8.32993353587446,0.55,138.87034076831,109.983,109.824,109.859999999999,109.827,109.83,110.469717635,-0.55,10,9,9,8,8,7,6,6,6,5,5,5
358853.42875,524360.09458,27.7922235414516,18.5880345699511,16.0704935934477,12.9002776279279,9.4175866925151,8.316339358646,0.55,139.198727724299,109.976,109.823,109.859999999999,109.826,109.83,110.4641243628,-0.55,12,12,11,10,10,9,8,7,6,6,5,4
358853.5322,524360.41375,27.8588957455746,18.7081366244331,16.1952435316418,12.9042029860345,9.39810118163369,8.30092836123582,0.55,139.536098098077,109.972,109.822,109.859999999999,109.825,109.829,110.4539469927,-0.55,13,12,12,11,10,9,8,7,6,6,5,4
358853.65304,524360.74019,27.8736568328982,18.8538042078117,16.34879599456,12.9258195293318,9.35427956054179,8.29549698619982,0.55,139.888633029825,109.968,109.821,109.859999999999,109.824,109.828,110.4548705401,-0.55,12,12,11,10,9,8,8,7,6,5,5,4
358853.80009,524361.05953,27.8024632035059,19.0047334443654,16.519185887957,12.9729838596299,9.25989847290903,8.25664726424674,0.55,140.251604768453,109.964,109.82,109.859999999999,109.823,109.827,110.4450499489,-0.55,12,11,11,10,9,8,7,7,6,5,5,4
358853.96898,524361.39072,27.6854505142031,19.1636055456592,16.7007147051045,13.019173820761,9.13647155318641,8.15719085793532,0.55,140.633459336375,109.962,109.82,109.859999999999,109.822,109.826,110.4322956166,-0.55,12,11,11,10,9,8,7,7,6,5,5,4
358854.12999,524361.70733,27.5351778981984,19.3236997484528,16.8865504114971,13.0447156974091,8.98872266568137,8.00353164699732,0.55,140.999060590288,109.956,109.82,109.858999999999,109.821,109.825,110.4225953108,-0.55,12,11,11,10,9,8,7,7,6,5,5,4
358854.29373,524362.00426,27.4146456240266,19.4889364436961,17.0544613756529,13.013304780245,8.82741617158336,7.85638004708943,0.55,141.347926875794,109.95,109.82,109.857999999999,109.82,109.824,110.4222324158,-0.55,13,12,11,11,10,9,8,7,6,5,5,4
358854.45544,524362.29063,27.2020267554081,19.6163418079061,17.1793622718354,12.9376819486237,8.65826063452902,7.73557370768604,0.55,141.686219518882,109.949,109.82,109.856999999999,109.82,109.823,110.4212324158,-0.55,14,13,13,12,10,9,8,7,6,5,5,4
358854.62809,524362.58469,26.9567659460618,19.7260909753097,17.2736852396589,12.9180208469549,8.45789070908145,7.59135163066087,0.55,142.034917619778,109.942,109.819,109.855999999999,109.82,109.821,110.4108786951,-0.55,15,14,13,12,11,10,9,7,6,5,4,3
358854.79065,524362.88255,26.7296080504172,19.8039632396553,17.2969829302679,13.0095025558951,8.29460393046769,7.4776373444486,0.55,142.384682271477,109.935,109.818,109.854999999999,109.82,109.819,110.4038786951,-0.55,14,14,13,12,11,9,8,7,6,5,4,3
358854.93464,524363.18596,26.6114428905951,19.8723009970417,17.2662192313802,13.1551193955625,8.17990022728815,7.3659194898927,0.55,142.737531423808,109.928,109.817,109.853999999999,109.82,109.817,110.3926483179,-0.55,13,13,12,11,10,9,8,7,6,5,4,3
358855.07087,524363.513,26.5605183729292,19.9267382084273,17.1933751582241,13.3352294368371,8.10215841718534,7.24789372171358,0.55,143.112188527455,109.91,109.816,109.852999999999,109.819,109.816,110.3774719673,-0.55,13,12,11,11,10,8,7,7,6,5,4,3
358855.17981,524363.84473,26.4568818940758,19.9338983212364,17.0859057030374,13.5085136203683,8.0691093855479,7.13089699579477,0.55,143.482225759004,109.892,109.815,109.851999999999,109.818,109.815,110.3531314984,-0.55,13,12,12,11,10,9,8,7,6,5,4,3
358855.25177,524364.18255,26.326272216119,19.8880688769652,16.9345231747809,13.669028913739,8.10116644572163,7.04555502408896,0.55,143.839220030505,109.874,109.814,109.850999999999,109.817,109.814,110.3324913353,-0.55,13,12,12,11,10,9,8,7,6,5,4,3
358855.29703,524364.51969,26.2633908636587,19.8126776804342,16.7728728389345,13.8147749484969,8.16618725069316,6.97826451332126,0.55,144.189117470393,109.854,109.813,109.848999999999,109.815,109.812,110.3130214067,-0.55,14,13,13,11,10,9,8,7,6,5,4,3
358855.33566,524364.8619,26.2303934693359,19.7256747687004,16.6066804746894,13.9860806179643,8.25061494018431,6.93974725554857,0.55,144.543474025843,109.838,109.812,109.847999999999,109.813,109.81,110.2864505607,-0.55,14,14,13,12,11,9,8,7,6,5,4,3
358855.3573,524365.2178,26.2602399120771,19.6453167253641,16.4409123368163,14.2360234475466,8.34470663215804,6.89233735208866,0.55,144.906348036992,109.816,109.811,109.846999999999,109.811,109.808,110.2559898064,-0.55,14,13,12,11,10,9,8,7,5,4,3,3
358855.36588,524365.58161,26.3627089152005,19.5878762193251,16.2809561244643,14.5096347481985,8.43298983918327,6.84136332807166,0.55,145.27454109569,109.794,109.81,109.845999999999,109.809,109.806,110.226772681,-0.55,18,17,16,15,13,11,10,8,6,5,4,2
358855.35755,524365.94446,26.4821952500377,19.5340027255839,16.1215872015625,14.7440909186584,8.52805430237704,6.80204111901463,0.55,145.638903743866,109.778,109.81,109.844999999999,109.807,109.805,110.204085627,-0.55,17,16,15,14,13,11,9,8,6,5,4,2
358855.34091,524366.29218,26.535428805771,19.4672935925867,15.9729678502466,14.8979371955739,8.62313625959014,6.73314162317007,0.55,145.987719292673,109.753,109.81,109.843999999999,109.805,109.804,110.1662313967,-0.55,19,18,17,15,14,12,10,8,7,5,4,2
358855.33389,524366.62219,26.4862399272688,19.3741051049018,15.8300955794032,15.0183088168087,8.67456805427467,6.66881636375599,0.55,146.319169341949,109.728,109.81,109.842999999999,109.803,109.803,110.1276738024,-0.55,19,18,17,16,14,12,10,8,7,5,3,2
358855.32685,524366.93662,26.3716987702444,19.2576561415833,15.688237884647,15.1229401933914,8.70659710828875,6.61073849053933,0.55,146.635046679945,109.711,109.81,109.841999999999,109.802,109.802,110.0962293579,-0.55,19,18,17,16,14,12,10,8,7,5,3,2
358855.31709,524367.24867,26.2659291829283,19.1508371838773,15.5581816206759,15.2206889860894,8.71825584034971,6.56876286545838,0.55,146.94877925382,109.693,109.81,109.840999999999,109.8,109.8,110.0736523956,-0.55,20,19,18,16,14,12,10,8,7,5,3,2
358855.30682,524367.5635,26.20136532345,19.0752986466436,15.4526251905376,15.3184392766279,8.72311779476027,6.56250040299771,0.55,147.265302371606,109.675,109.81,109.839999999999,109.798,109.798,110.0484352702,-0.55,20,20,18,17,15,13,11,9,7,5,3,2
358855.3042,524367.87919,26.1019462435077,19.0085484180225,15.343354717773,15.4062976387945,8.70756825854992,6.53303152821914,0.55,147.582090135746,109.659,109.81,109.839999999999,109.797,109.797,110.0283883792,-0.55,21,20,19,17,15,13,11,9,7,5,3,2
358855.29994,524368.19211,26.0305297992892,18.9526827552249,15.2350297026294,15.4783493482498,8.66482237173426,6.508916209579,0.55,147.896249783488,109.643,109.81,109.839999999999,109.796,109.796,110.0153751274,-0.55,21,20,19,17,15,13,11,9,7,5,3,2
358855.29188,524368.49004,25.9857510546001,18.9020247585803,15.1239805079017,15.5158542203748,8.61820486567408,6.50534600797957,0.55,148.195689432945,109.633,109.81,109.839999999999,109.795,109.795,110.0018583078,-0.55,21,20,18,17,15,13,11,9,7,5,3,2
358855.28463,524368.77053,25.9785111083375,18.8533835628928,15.0214399859432,15.5227625923902,8.5822588469311,6.51784682557829,0.55,148.477694217103,109.623,109.81,109.839999999999,109.794,109.794,109.9899215086,-0.55,20,19,18,16,15,13,11,9,7,5,3,2
358855.2746,524369.04103,26.036426225368,18.8181651643571,14.9420780057982,15.4951222871165,8.54340110522397,6.55090245148285,0.55,148.750191495509,109.613,109.81,109.839999999999,109.793,109.793,109.9804515799,-0.55,20,19,18,16,15,13,11,9,7,5,3,2
358855.26263,524369.31118,26.1730771802,18.79823100362,14.8820796705305,15.4585885463205,8.51715803112912,6.59917243673468,0.55,149.022516324428,109.615,109.81,109.838999999999,109.791,109.792,109.9831549438,-0.55,19,18,17,15,14,12,10,8,6,5,3,2
358855.24198,524369.58456,26.3235588766476,18.7861273752957,14.8335942416972,15.3904735079073,8.50162020094016,6.65812208352095,0.55,149.297712977186,109.617,109.81,109.837999999999,109.789,109.791,109.9865616717,-0.55,19,18,17,15,14,12,10,8,6,5,3,2
358855.21786,524369.8563,26.4816633046899,18.7782032720613,14.7977048054573,15.2917596193486,8.50939452288442,6.7476067691458,0.55,149.571348262054,109.619,109.81,109.836999999999,109.787,109.79,109.9790509684,-0.55,20,19,18,16,14,12,10,8,6,5,3,2
358855.19656,524370.11911,26.665152459444,18.767169972194,14.7604778827582,15.1762595268672,8.50939452288442,6.83802595963272,0.55,149.835827020903,109.622,109.81,109.834999999999,109.786,109.789,109.9810010193,-0.55,20,19,17,16,14,12,10,8,6,5,3,2
358855.17732,524370.37115,26.7693028689474,18.7297953251991,14.7119539088575,15.0508976060307,8.50161478043065,6.90260300179385,0.55,150.089546665351,109.625,109.81,109.832999999999,109.785,109.788,109.9880479102,-0.55,21,20,18,17,15,13,11,9,7,5,3,2
358855.15879,524370.61762,26.8316204136033,18.6895931792767,14.6666122931363,14.9423307769347,8.51716431664101,6.99126393954156,0.55,150.33777929501,109.628,109.81,109.830999999999,109.784,109.787,109.9877043832,-0.55,22,21,19,18,15,13,11,9,7,5,3,2
358855.14716,524370.86569,26.7939198750027,18.617265207033,14.6179456895137,14.8407009327831,8.56964005691065,7.09346275449425,0.55,150.587745577383,109.631,109.81,109.828999999999,109.783,109.786,109.9833139652,-0.55,22,21,20,18,16,14,11,9,7,5,3,2
358855.14189,524371.11519,26.6845864610353,18.5296089411553,14.5697372847026,14.7469908649508,8.62598761163595,7.18306733527331,0.55,150.839012748432,109.634,109.81,109.826999999999,109.782,109.785,109.9882507644,-0.55,22,21,20,18,16,14,11,9,7,5,4,2
358855.13692,524371.36154,26.5179130948811,18.4171598332595,14.526396805066,14.6552729294929,8.67263293654398,7.26825902056544,0.55,151.087142412052,109.637,109.81,109.824999999999,109.781,109.784,109.994767584,-0.55,20,20,18,16,15,13,11,9,7,5,4,2
358855.14369,524371.60926,26.288982916123,18.2970693707155,14.4892902227298,14.5970793754864,8.72803266175681,7.35721712731344,0.55,151.336935943549,109.643,109.81,109.822999999999,109.78,109.783,110.0023476044,-0.55,19,18,17,16,14,12,10,8,7,5,4,3
358855.16737,524371.85775,26.0144426082634,18.1606989866227,14.4678771185461,14.5300085074409,8.77276848491091,7.44267956641526,0.55,151.589990137387,109.646,109.81,109.821999999999,109.78,109.782,110.0051641181,-0.55,18,17,16,15,13,12,10,8,7,5,4,3
358855.20171,524372.11858,25.7706383530016,18.0238034886459,14.4613444527059,14.4984531937276,8.83111308432391,7.51639215690135,0.55,151.855829817303,109.649,109.81,109.820999999999,109.78,109.781,110.0085208968,-0.55,17,16,15,14,13,11,10,8,7,5,4,3
358855.24347,524372.40215,25.592486612787,17.8938465037761,14.4654118652041,14.4609879526421,8.85834533633384,7.57767711057624,0.55,152.144566882528,109.65,109.809,109.818999999999,109.779,109.78,110.0156778794,-0.55,15,14,13,12,11,10,9,7,6,5,4,3
358855.28894,524372.70256,25.4108224086763,17.766231829663,14.4632409586074,14.3979269537151,8.88362671784398,7.61640972469222,0.55,152.450168454671,109.651,109.808,109.817999999999,109.778,109.78,110.0149143728,-0.55,15,14,13,12,11,10,9,8,6,5,4,4
358855.33267,524373.01374,25.2696225869187,17.6608302992663,14.4601072173462,14.3279841443181,8.88654450588718,7.64884780635976,0.55,152.766521455278,109.652,109.807,109.816999999999,109.777,109.78,110.0102772679,-0.55,16,16,15,14,12,11,9,8,7,6,5,4
358855.37034,524373.33295,25.1087757818945,17.5558109192285,14.4535596135169,14.2314669471006,8.8933486412957,7.69481264781686,0.55,153.090982649433,109.649,109.804,109.811,109.775,109.78,110.0048103974,-0.55,17,17,16,14,13,11,10,8,7,6,4,3
358855.39763,524373.65894,24.9706938858098,17.4833273289308,14.4463429226972,14.1211960139264,8.85737743341798,7.71915986477113,0.55,153.422532306474,109.646,109.801,109.804999999999,109.773,109.78,110.0018103974,-0.55,18,17,16,15,13,12,10,8,7,6,4,3
358855.42362,524373.9842,24.8506131303535,17.4221080950249,14.441261521417,14.0247149613401,8.82238037633282,7.74258508930564,0.55,153.75325018831,109.643,109.798,109.799,109.771,109.78,109.9965168194,-0.55,18,17,16,15,13,12,10,8,7,6,4,3
358855.46315,524374.31916,24.7787309360445,17.3932131290091,14.427118786464,13.9341491599343,8.76797238773053,7.74889072882825,0.55,154.097210616395,109.64,109.795,109.793,109.769,109.78,109.9885830783,-0.55,18,18,16,15,13,12,10,9,7,6,4,3
358855.49814,524374.65102,24.7207372981564,17.374093939363,14.4101021715617,13.8169828452712,8.72519062458474,7.7299570868705,0.55,154.437304441751,109.634,109.792,109.787,109.767,109.78,109.9758960243,-0.55,18,17,16,15,13,11,10,8,7,6,4,3
358855.51944,524374.9817,24.6943339390058,17.3852886500962,14.3803053473138,13.6850874181433,8.66006841572258,7.70559716209035,0.55,154.773502385619,109.628,109.789,109.781,109.765,109.78,109.9695494392,-0.55,17,16,15,14,13,11,10,8,7,6,5,4
