Easting (m),Northing (m),VCP1.48,VCP2.82,VCP4.49,HCP1.48,HCP2.82,HCP4.49,Stage (m),Distance (m)
358797.4393,524323.2643,35.9067671704603,25.4947441561959,19.9620314449147,20.5796974213165,12.0070054591682,10.2072367733489,0.793170234,132.395522736734
358797.3232,524323.2788,35.9117253964618,25.4959627003844,19.963798226017,20.8307827490958,12.2210976813227,10.1204002656097,0.669520897,132.512524702563
358797.1674,524323.308,35.9183841890084,25.497591265096,19.9661009166993,20.8028843793425,12.024846477681,10.0572464417993,0.750764526,132.671037414993
358797.0225,524323.356,36.1795186676275,25.5697433066587,20.0800082246182,20.7377881832516,12.1764951350405,10.049352213823,0.763098879,132.823680822953
358796.8194,524323.398,36.2416328791853,25.6310930405842,20.1627285965104,21.1283653597972,12.1408130980148,9.81252537453417,0.777268094,133.031078050559
358796.5022,524323.3196,36.3237278451629,25.6711911695881,20.2341060037056,21.0074724241997,12.185415644297,9.71779463881863,0.685423038,133.357823211187
358796.2064,524323.2244,36.0018022076226,25.6861838726329,20.5702237529957,21.5096430797583,12.5957590700932,9.89936188227341,0.740163099,133.668565355089
358795.953,524323.2946,35.5708949560585,25.8365087448171,21.1068228733486,21.3422528612388,12.5333155052981,9.79673691858158,0.637818552,133.931509455676
358795.7215,524323.2933,35.8270062131246,25.8574792212934,21.0495053387522,21.3422528612388,12.693884671914,9.97830416203636,0.718960245,134.163013105749
358795.4465,524323.2313,35.8272228719746,25.8563531143065,21.0478549797611,21.3143544914855,12.6582026348883,9.93883302215488,0.761365953,134.444915571125
358795.2214,524323.3424,36.0838794689528,25.8644147494796,21.0343933085886,21.3515523178232,12.85445383853,10.0809291257282,0.713659531,134.695939912601
358795.0096,524323.3744,36.0724062080444,25.855210127021,20.9894631804567,21.5096430797583,12.9882614773765,10.18355408942,0.690723751,134.910143647387
358794.8936,524323.401,36.076582337469,25.8567899857846,20.9903868017658,21.5654398192648,13.1309896254796,10.1204002656097,0.435066259,135.02915440318
358794.7836,524323.4944,36.2239703961634,25.90816639273,21.0203258211283,21.6491349285246,13.0863870791974,10.3335444209696,0.574311927,135.173458110684
358794.6332,524323.5336,36.224479450444,25.9078246108312,21.019685715855,21.8909207997194,13.3986049031728,10.4440636126377,0.591946993,135.328882690505
358794.4324,524323.5777,36.2250928436206,25.9073546912017,21.0188050812975,21.9188191694727,13.4878099957372,10.5466885763296,0.830275229,135.534468317439
358794.223,524323.633,35.8681505277398,25.8696890462204,20.9710535672019,22.0676104748234,13.7375842549175,10.8387750114525,0.66432212,135.751047286865
358794.012,524323.5148,35.5871121226883,25.858125847754,20.9810908347731,22.4767865645377,14.1390071714573,11.0519191668124,0.761365953,135.992898976978
358793.773,524323.4001,35.5229226080989,25.9506240278268,21.088242330595,22.3093963460182,14.6385556898179,11.4861017055086,0.729561672,136.257997241794
358793.5497,524323.46,35.569851656332,25.9910777867819,21.1262718338151,22.169904497252,14.7366812916388,11.683457404916,0.810805301,136.489191748659
358793.3028,524323.5457,35.5683081868002,26.0300889239892,21.2017960900545,22.1792039538364,14.7723633286645,11.8255535084893,0.819673802,136.750542279545
358793.1141,524323.5062,35.6263194114888,26.1112365810068,21.2783776105783,22.3372947157715,15.0399786063577,12.1886879953988,0.872680938,136.943332165185
358792.7912,524323.5125,35.6368924218272,26.1468853499023,21.4348967819075,22.1792039538364,15.2183887914865,12.5281397983795,0.743730887,137.266293618022
358792.5145,524323.5095,35.7499839553143,26.2684488162014,21.5867273516752,22.4488881947845,15.2986733747945,12.7333897257632,1.176962283,137.543009880631
358792.3372,524323.4221,35.7751660780314,26.282373107924,21.6045606073092,22.1792039538364,15.0488991156142,12.6939185858817,0.826707441,137.740681451695
358792.2268,524323.4754,36.0821096154175,26.4714002150214,21.7212883495262,22.2257012367585,15.1827067544608,12.8596973733839,0.895616718,137.863274477615
358791.9808,524323.5277,36.2690846533457,26.6567047317101,21.8906795302352,22.3558936289403,15.0756606433835,12.9860050210046,0.876146789,138.11477256904
358791.7357,524323.6824,36.5331815754474,26.8455181886594,22.0511863715376,22.3744925421091,14.9596940230498,13.0017934769572,0.86911315,138.404610627311
358791.4709,524323.8139,36.8627915155127,27.051902187878,22.2006088166565,22.3279952591871,14.924011986024,13.0886299846964,0.842609582,138.700264631133
358791.3288,524323.9209,37.3452241438142,27.3238192904621,22.3521052140528,22.4209898250312,14.924011986024,13.2701972281512,0.98756371,138.878144956115
358791.0405,524323.9457,37.6000503904203,27.4469575234385,22.5347525454098,22.7092729791482,15.0132170785884,13.3333510519616,0.945158002,139.167509656812
358790.8574,524324.052,37.8028936953126,27.642642143983,22.7038318649956,22.9417593937586,15.0756606433835,13.2465145442223,0.816106014,139.379229518907
358790.6787,524324.057,37.8172283437623,27.6590214655415,22.7189413610784,22.9603583069275,15.0488991156142,12.8439089174313,0.768399592,139.557999454847
358790.4694,524324.1223,37.8838450129545,27.8347917009882,22.9057408834635,23.0626523293561,15.2808323562816,13.641225943037,0.784301733,139.777249494749
358790.3783,524324.1632,37.8729355360424,27.8407970457183,22.914403212098,23.0347539596028,15.2719118470252,13.3491395079141,0.410397554,139.877109496731
358790.1605,524324.2453,37.7677695299259,28.0158593242274,23.1013194310342,23.1184490688626,15.3165143933074,13.1675722644594,0.655453619,140.109869566316
358789.9366,524324.362,37.4268651532295,28.0791445683542,23.2408103577609,23.0068555898496,15.4770835599233,13.5386009793452,0.832008155,140.362357387795
358789.6301,524324.5139,37.2083846875714,28.269966001771,23.4482993093935,23.127748525447,15.4949245784362,14.3201295489984,0.844342508,140.704433198136
358789.4982,524324.5663,37.2091340069985,28.2744930617148,23.4518582022719,23.1742458083691,15.5484476339748,13.5386009793452,0.731396534,140.846360538709
358789.1477,524324.733,36.9447497988657,28.3728992807011,23.6038068195434,23.2579409176288,15.7268578191036,13.7122739948237,0.860244648,141.234483122464
358788.926,524324.8608,36.6150130721799,28.4007656054426,23.7898313112495,23.0998501556937,15.8339039301809,14.0201488858992,0.814373089,141.490381012259
358788.6875,524324.9175,36.0388971172133,28.5438542815708,24.1885998414427,23.6485180941744,16.0925986986176,14.470119880548,0.98756371,141.735528192509
358788.561,524324.9643,36.015587113854,28.5463678296568,24.1983907553833,23.4253311361484,15.9944730967968,14.5569563882872,0.888583078,141.870407731374
358788.3329,524324.983,35.8330680369768,28.596768298324,24.3458987055799,23.6113202678367,16.3602139763108,14.6280044400739,0.946890928,142.099272975576
358788.1301,524325.0516,35.8494456850042,28.6787594146244,24.5115990338658,23.462528962486,16.3869755040802,15.3463791859167,0.680122324,142.313361275088
358787.8972,524325.1228,35.6754988157447,28.745141496128,24.6257033377684,23.5927213546679,16.6724318002862,15.4016387817507,0.872680938,142.556901518173
358787.7173,524325.2323,35.3852885268498,28.7693127174852,24.6876808473328,23.7787104863562,16.78839842062,15.5042637454426,0.853211009,142.767506029047
358787.466,524325.4127,35.1266494167039,28.8612667759252,24.9370322991421,23.6764164639276,16.7705574021071,15.4490041496085,0.787869521,143.076853487393
358787.2469,524325.5871,34.674852944555,28.8522801305333,25.0296573061515,23.8438066824472,16.8597624946715,15.7095136728262,0.706625892,143.356889502935
358786.9891,524325.762,34.5344549468886,29.0705753133077,25.287161298505,23.7601115731874,16.9846496242616,15.8752924603284,0.826707441,143.66841935705
358786.7223,524325.9013,34.9014401176299,29.2729126968762,25.5054243163553,23.7043148336809,17.2879469389806,16.0647539317595,0.796636086,143.969395651801
358786.464,524326.0283,35.1382403604278,29.5468915760065,25.7530174371779,23.8717050522004,17.2701059204677,16.4831480145031,0.858511723,144.257228745829
358786.2102,524326.173,35.5333897488675,29.8009359846372,25.9568061316486,23.9461007048757,17.519880179648,16.8699651853415,0.906218145,144.549380298944
358785.934,524326.3402,36.4770744527013,30.2662218306015,26.4675178627766,23.9089028785381,17.6536878184946,16.9015420972467,0.976962283,144.872246029533
358785.6276,524326.501,36.9102955310295,30.5393129714482,26.789519364273,23.8438066824472,17.6447673092382,16.988378604986,0.826707441,145.218277242032
358785.3757,524326.6235,37.6900780901679,30.7426220944524,26.9953827279731,24.0669936404732,17.8856210591621,17.525186107374,0.824974516,145.498384114495
358785.1146,524326.676,38.0406233585942,30.9054677413573,27.1290736591769,24.2436833155771,18.0997132813166,17.9672628740465,0.899184506,145.764709967541
358784.931,524326.7277,38.0690043466668,30.9146860632193,27.1320928776763,24.3459773380057,18.3227260127276,18.3619742728612,0.992864424,145.955450235978
358784.716,524326.871,38.7016198960114,31.2443417954542,27.4121923735868,24.5598648394473,18.4030105960356,18.330397360956,0.92038736,146.213829588839
358784.4424,524326.977,38.7510619307487,31.2829372178776,27.4512539058824,24.5877632092006,18.5457387441386,18.8040510395337,0.75606524,146.50724560747
358784.2189,524327.1448,39.1921218688113,31.7572552782657,27.97870165091,24.6435599487071,18.5546592533951,18.8987817752492,0.918654434,146.786725642585
358784.0128,524327.3225,39.6382157695008,32.0482663259586,28.2588666571536,24.3924746209278,18.2424414294197,18.6461664800078,0.930988787,147.058855207279
358783.919,524327.5459,40.2637841433815,32.4085420782931,28.5928639498781,23.8345072258627,17.6626083277511,18.0777820657146,0.830275229,147.301148418107
358783.8062,524327.6883,40.7540055107656,32.6535463556898,28.8936661801957,23.6950153770965,17.6893698555204,18.2356666252405,0.909785933,147.482811843166
358783.6627,524327.8877,40.8024568429876,32.6485290018935,29.0227601542787,23.4439300493172,17.5020391611352,17.8725321383309,0.953924567,147.72847952515
358783.5672,524328.031,40.7886460085026,32.8396593166659,29.4346237115423,23.5834218980835,17.4039135593143,17.8962148222598,0.791335372,147.900686203296
358783.3464,524328.1487,40.450614051779,32.6998028629342,29.2970166365372,23.7229137468497,17.5823237444431,18.3461858169086,0.57961264,148.15089797364
358783.1948,524328.396,40.2579374569271,32.5022416932045,29.192183986942,23.3974327663951,17.5644827259302,17.7699071746391,0.810805301,148.440966672331
358783.05,524328.6911,39.8351108040092,32.1434589034151,29.0425192654728,23.0812512425249,17.3949930500579,17.6120226151132,0.701325178,148.769677867858
358782.9259,524328.8981,39.5940933284453,31.9259332313164,28.8233688342215,23.4067322229795,18.3227260127276,19.1356086145381,0.766666667,149.011027841915
358782.9388,524329.0126,39.591174167119,31.9231463206507,28.8205444552729,23.1649463517847,18.0907927720602,18.6303780240552,0.708358818,149.126252231723
358782.8705,524329.0822,39.3732246123923,31.6653388622143,28.6322378614518,22.9696577635119,18.0729517535473,18.3935511847664,0.757798165,149.223766589579
358782.7877,524329.2087,39.094519695979,31.3279242354494,28.2888670537666,22.904561567421,18.0015876794958,18.3146089050034,0.906218145,149.37495551116
358782.6197,524329.4384,38.8086709983689,31.0378814514821,27.9601563828118,22.616278413304,17.9302236054443,18.2198781692879,0.759633028,149.65953606217
358782.4405,524329.7316,38.5882714282679,30.7255428572297,27.589046163639,22.5325833040442,17.8945415684185,17.9593686460702,0.584913354,150.003162138053
358782.2436,524329.9815,38.3868719582393,30.095229943096,26.8912459739472,22.3000968894338,17.7607339295719,18.0462051538094,0.745463812,150.321312448416
358782.0632,524330.258,38.2423178084075,29.812628760104,26.4924115650762,22.2443001499273,17.6358467999818,17.9593686460702,0.745463812,150.651458491894
358781.9056,524330.5766,38.0630483965851,29.2013328081085,25.7037594963187,21.9095197128883,17.2165828649291,17.7383302627339,0.77196738,151.006907109829
358781.7415,524330.8707,37.8401373630056,28.8656167417662,25.2806816859858,21.7979262338752,17.011411152031,17.659387982971,0.666055046,151.343691343373
358781.5526,524331.1785,37.6574569922404,28.6286404120925,24.9382961348832,21.7235305811999,16.5029421244139,17.3278304079666,0.764933741,151.704834043762
358781.3345,524331.4553,37.5365899914084,28.3894172406929,24.6456608695038,21.5654398192648,16.3156114300286,17.0910035686778,0.812538226,152.057234171451
358781.2224,524331.8013,36.8269354718984,27.5983892290848,23.6310349068953,21.5003436231739,15.9855525875404,16.5857729781949,0.839041794,152.420940660267
358781.0558,524332.0599,36.4340664210215,27.1515636544707,23.1046850644047,21.481744710005,15.673334763565,16.1515904394987,0.789602446,152.728559775389
358780.944,524332.3157,36.0433111374479,26.8575174691125,22.8022875191105,21.5189425363427,15.4057194858718,15.891080916281,0.708358818,153.007724386348
358780.78,524332.6266,35.5742042986854,26.5734107430508,22.4671803419544,21.5003436231739,15.2629913377687,15.5121579734189,0.69775739,153.359228027794
358780.6805,524332.9357,35.1743060081596,26.2796080033887,22.1367141184124,21.4352474270829,15.2808323562816,15.1648119424619,0.569011213,153.683947999533
358780.5177,524333.2577,34.6350945997936,25.8832236569138,21.6687847893724,21.258557751979,15.0488991156142,14.8964081912679,0.754332314,154.044763520194
358780.3368,524333.5988,33.8679066657103,25.4329674452537,21.2692466880796,21.2771566651478,15.0756606433835,14.6911582638842,0.473802243,154.430864569229
358780.1718,524333.9263,33.5574025117905,25.3201328212629,21.1011956587436,21.3050550349011,14.9596940230498,14.2648699531643,0.807237513,154.797581421859
358779.9851,524334.2307,32.7990147747896,25.032203701856,20.9150200580748,21.5654398192648,15.3343554118203,14.4227545126902,0.734862385,155.154675597043
358779.7889,524334.5496,31.864623912295,24.7386897974075,20.6609353665793,21.6491349285246,15.2629913377687,14.1701392174488,0.701325178,155.529097351282
358779.5994,524334.8963,31.2307287042565,24.3719151613812,20.2748614404246,21.6956322114466,15.2451503192559,14.256975725188,0.66432212,155.924206374196
358779.3971,524335.2732,30.6920008860347,24.0386352781435,19.8694943079594,21.7421294943687,15.4235605043847,14.256975725188,0.770234455,156.351966704318
358779.1942,524335.6845,30.5567183831056,23.9117634953512,19.712450287833,21.8723218865506,15.3878784673589,14.2411872692354,0.586646279,156.810590842283
358778.9571,524336.1229,30.9711896003168,23.7918441167228,19.408900280985,22.0490115616545,15.3254349025638,14.0201488858992,0.669520897,157.308999279209
358778.7691,524336.5252,31.6912331270952,23.8509070509975,19.348595712329,22.5325833040442,15.2451503192559,14.067514253757,0.641284404,157.753059286493
358778.5649,524336.9143,32.2744001770836,23.8762763767795,19.2556906991771,22.8952621108365,14.6831582361001,13.7043797668474,0.683690112,158.192486697931
358778.4006,524337.3087,33.1288611414123,23.9276860782032,19.1535283928246,23.2021441781223,14.0944046251751,13.2544087721986,0.692558614,158.619740545293
358778.1192,524337.7385,33.5594965245779,23.981738521153,19.1300917316637,23.5276251585769,13.7643457826868,12.9781107930283,0.680122324,159.133466152912
358777.9832,524338.0491,33.7977555567762,24.0770220615836,19.1372112028978,23.7043148336809,13.5324125420194,12.8439089174313,0.621916412,159.472535998194
358777.8645,524338.2594,33.9038222575969,24.2479630404555,19.1940227872181,23.3695343966418,13.5234920327629,12.6702359019528,0.659021407,159.714022602404
358777.7052,524338.4968,33.884676328744,24.4425441973524,19.2700328484871,23.1184490688626,13.808948328969,12.9465338811231,0.634250765,159.999916376369
358777.5388,524338.7732,33.804134969469,24.6122054669446,19.3639520838414,22.9975561332651,14.0676430974058,12.9781107930283,0.51783894,160.322539872204
358777.3918,524339.0672,33.737606995109,24.8542023382724,19.4671846362567,22.5325833040442,14.1479276807137,12.8123320055261,0.657186544,160.65124186489
358777.211,524339.3114,33.7659809682889,24.9154418354144,19.4989201266947,22.4302892816157,14.3709404121247,12.8281204614787,0.7490316,160.955087681003
358776.9991,524339.5693,33.9340508950538,24.9978984521252,19.5806926115569,22.281497976265,14.5315095787407,12.6702359019528,0.584913354,161.288875068394
358776.8016,524339.8626,34.1834296646112,25.0649681120618,19.6788448355539,22.1792039538364,14.6831582361001,12.5833993942136,0.630784913,161.642472494877
358776.6653,524340.151,34.3863559844795,25.1363744082674,19.8455017608138,22.3558936289403,14.7723633286645,12.6307647620713,0.588379205,161.961458779819
358776.5928,524340.4632,34.5254343764056,25.2378709932742,20.0280174164028,22.6534762396417,14.7277607823823,12.567610938261,0.634250765,162.281966330477
358776.4641,524340.7526,34.5227282290259,25.2785205944217,20.202985737803,22.8301659147456,14.8526479119725,12.5439282543321,0.597247706,162.598693421211
358776.3559,524340.9272,34.4848499746023,25.3404365060749,20.3423835587204,22.83946537133,14.8348068934596,12.8833800573128,0.653720693,162.804101308111
358776.2299,524341.1475,34.4445647155735,25.3009375547923,20.3536986004315,22.7092729791482,14.8526479119725,12.9544281090994,0.637818552,163.057888797914
358776.1054,524341.4291,34.400252799302,25.246396701415,20.3195483472746,22.8487648279145,14.9775350415627,12.7886493215972,0.680122324,163.365782951784
358776.0092,524341.7427,34.2458000890262,25.2203419906139,20.314479061315,22.727871892317,14.7902043471774,12.7491781817158,0.674821611,163.693806426556
358775.8816,524342.0376,34.1726234671995,25.2243098565819,20.3134762911808,22.7464708054859,15.0310580971013,12.8439089174313,0.662487258,164.015128336863
358775.5962,524342.2583,34.0906932497583,25.231412354943,20.3045149111597,22.8208664581612,15.0221375878449,12.8439089174313,0.644852192,164.375907562946
358775.4288,524342.5492,34.2080160727928,25.2632341487754,20.3505494645409,22.8301659147456,15.004296569332,12.9938992489809,0.666055046,164.711534692398
358775.1995,524342.7894,34.2995797560399,25.2132885055683,20.3201383429741,22.9417593937586,15.1291836989221,12.9149569692179,0.741896024,165.04361078308
358774.9862,524343.0028,34.40407931006,25.205016487473,20.3402598144658,22.7929680884079,15.0221375878449,12.8991685132654,0.717227319,165.345333254906
358774.8459,524343.1966,34.3586991461707,25.1760861676903,20.3206824626181,22.7092729791482,15.0488991156142,13.0175819329098,0.703058104,165.584587366668
358774.6392,524343.4377,34.3194836674034,25.1533711314304,20.303765840255,22.6906740659793,15.0132170785884,13.0965242126727,0.701325178,165.902162712072
358774.4274,524343.6989,33.8768869646883,24.9600527473894,20.1558744506723,22.7557702620703,14.9953760600755,13.1123126686253,0.708358818,166.238443368622
358774.2435,524343.951,33.6778541109216,24.8677550190646,20.1050171813332,22.7929680884079,15.0667401341271,13.1123126686253,0.71019368,166.550490832996
358774.0529,524344.1864,33.5003837654114,24.759592278788,20.074403636966,22.9975561332651,15.1113426804093,13.2228318602934,0.738430173,166.853379459378
358773.8224,524344.4133,33.5257959849422,24.6733545826164,20.0884701565198,22.83946537133,15.3075938840509,13.3649279638667,0.757798165,167.176820118552
358773.5909,524344.6346,33.5878762250047,24.6135711368193,20.1445170447069,22.6720751528105,15.1827067544608,13.2307260882697,0.779001019,167.497079294824
358773.4116,524344.9256,33.4914525142355,24.5975119121823,20.168429347668,22.5883800435508,15.3254349025638,13.3333510519616,0.734862385,167.838882586189
358773.2118,524345.2056,33.3153058979134,24.5995584060354,20.11443331956,22.5697811303819,15.2629913377687,13.4359760156534,0.7490316,168.182859387756
358773.0352,524345.5555,33.1844102746795,24.6522419668412,20.0633243293345,22.6627756962261,15.3521964303331,13.4201875597008,0.747196738,168.574800161373
358772.8365,524345.8355,32.9218058471636,24.6224268719698,20.0063065318922,22.7650697186547,15.8339039301809,13.9254181501837,0.791335372,168.918139192098
358772.6397,524346.1021,32.7734411836665,24.5895771487986,19.9481249793974,22.5604816737975,15.2986733747945,13.5622836632741,0.738430173,169.249508774251
358772.4756,524346.3985,32.2890691247812,24.4230730393483,19.84812643958,22.3744925421091,15.3789579581025,13.5543894352978,0.777268094,169.588303358023
358772.2193,524346.6279,31.438261019366,24.238633110014,19.808947718984,22.1792039538364,15.2808323562816,13.6570143989896,0.798470948,169.932271452449
358772.0059,524346.8357,30.5021505989332,23.9846762003905,19.7440185520023,22.0862093879922,15.3878784673589,13.8227931864918,0.717227319,170.230131151034
358771.7332,524347.0251,29.6148171198744,23.7993295897381,19.6974463401903,22.0304126484857,15.3432759210767,14.0359373418518,0.793170234,170.562151707555
358771.5263,524347.244,29.1599085046751,23.7233011040884,19.6713700739953,22.0025142787324,15.4860040691797,14.0359373418518,0.786136595,170.86335731837
358771.2896,524347.4932,30.0709812798266,23.972684866225,19.8438351663835,21.881621343135,15.5752091617441,14.4464371966191,0.777268094,171.207054176143
358771.1121,524347.7396,30.9278569404643,24.1723879834634,19.9456741539703,21.7979262338752,15.6019706895135,14.6122159841213,0.787869521,171.510730335843
358770.965,524347.9023,31.1067115249789,24.2039100564141,19.9783289363394,21.6398354719401,15.7625398561294,14.6911582638842,0.805504587,171.73006957081
358770.8001,524348.113,31.5557554500567,24.2595078598919,20.0265694418526,21.6305360153557,15.8249834209244,14.8964081912679,0.787869521,171.997626106954
358770.5715,524348.4356,31.1589197170595,24.095496901921,19.98100991471,21.5003436231739,15.8249834209244,15.0463985228175,0.851478084,172.393010375684
358770.3219,524348.6827,30.5209774882407,23.9184507974507,19.7936931783206,21.5096430797583,16.1015192078741,15.3621676418693,0.800203874,172.744234762705
358770.173,524348.9978,30.3427451823609,23.8591030423071,19.6509009984395,21.6026376456025,16.1996448096949,15.4411099216322,0.747196738,173.092744762555
358769.9791,524349.2255,30.5229546139852,23.8740849466947,19.5990504781306,21.7328300377843,16.3780549948237,15.6621483049685,0.787869521,173.391817496139
358769.7869,524349.5155,30.8461220970274,23.9117593760799,19.5533605707785,21.5840387324336,16.5029421244139,15.8516097763995,0.787869521,173.739726737203
358769.5504,524349.7791,30.9347356196189,23.9244575663064,19.5758764594887,21.5840387324336,16.7170343465684,16.2147442633091,0.821406728,174.093869660376
358769.3466,524349.9757,30.8787279781034,23.9124584284408,19.6075881034318,21.5840387324336,17.0649342075696,16.5778787502186,0.870846075,174.377040986557
358769.1437,524350.1667,30.4760339218726,23.8583815015091,19.6439753888913,21.6398354719401,16.9846496242616,16.6252441180764,0.763098879,174.655697423745
358768.9139,524350.4648,29.995238506003,23.8135066628016,19.6535648061739,21.7235305811999,17.4841981426223,17.2173112162985,0.740163099,175.032090370043
358768.6861,524350.7395,29.7395361070179,23.8611396666321,19.6229653935222,21.5747392758492,17.3147084667499,17.2173112162985,0.727828746,175.388955792904
358768.5063,524350.9749,29.9953142604232,24.0138636643052,19.6747071207017,21.4538463402518,17.3860725408014,17.4304553716584,0.683690112,175.685167203887
358768.3124,524351.1881,29.4834307637282,23.9902587281607,19.7729436026733,21.5189425363427,17.4128340685708,17.7067533508288,0.724260958,175.973353688657
358768.1396,524351.4868,29.7440562448145,24.0464527377393,19.9405225424533,21.546840906096,17.3503905037757,17.8567436823784,0.669520897,176.318435606405
358767.924,524351.6868,29.9453499560812,23.9677834348566,20.0428005653236,21.593338189018,17.4395955963401,17.9356859621413,0.666055046,176.612516139637
358767.7514,524351.9966,30.3441357045622,24.073795583487,20.2278471602134,21.7049316680311,17.457436614853,18.3146089050034,0.64841998,176.967152291141
358767.7108,524352.2785,30.7498042898695,24.1893998857482,20.3091638057124,21.9746159089792,17.9213030961878,19.0487721067988,0.584913354,177.251960946266
358767.6247,524352.5119,30.7526264993921,24.3525463111133,20.3408764709421,21.8444235167973,17.7518134203155,19.1277143865618,0.530275229,177.500735482775
358767.5516,524352.7551,30.9282287939562,24.4980346278389,20.36507534843,21.6119371021869,17.4841981426223,19.02508942287,0.593679918,177.754684001087
358767.496,524353.0372,31.166156617457,24.603924233094,20.3861741836138,21.6863327548622,17.3503905037757,18.6935318478656,0.618450561,178.042210991197
358767.3725,524353.3043,31.6640716194038,24.8062191034642,20.4625926815507,21.6305360153557,17.0649342075696,18.6145895681026,0.637818552,178.336480697358
358767.2009,524353.6119,32.2500916679439,25.0000016841467,20.5221698250322,21.6212365587713,16.9400470779794,18.3461858169086,0.644852192,178.688708351066
358767.0372,524353.9616,32.6736532306147,25.1289411624068,20.5612752657281,21.7514289509532,16.8151599483893,18.1804070294064,0.546075433,179.074827218782
358766.869,524354.2892,32.6541507367874,25.1051740016087,20.5304597852362,21.881621343135,16.8865240224408,18.4724934645293,0.526707441,179.443083922698
358766.7088,524354.6579,32.2815242942571,24.9925827989378,20.4940787855632,21.9002202563038,16.9132855502101,18.2672435371457,0.627217125,179.845083586863
358766.5568,524354.992,32.2058790381304,24.8880141198484,20.4461688669236,21.881621343135,16.8330009669022,18.2435608532168,0.576044852,180.212135095491
358766.4166,524355.3216,31.8795882881634,24.7765141941707,20.3701445941327,21.7979262338752,16.6456702725169,17.9120032782124,0.565443425,180.570314101078
358766.2675,524355.6067,31.523382193829,24.6590707070197,20.2728129213114,21.8165251470441,16.7705574021071,18.140935889525,0.561977574,180.892048183796
358766.2148,524355.9722,31.1827108782888,24.4662749532637,20.2228723082018,21.6212365587713,16.5743061984654,17.8567436823784,0.553109072,181.261327942201
358766.1053,524356.3593,30.2628692458935,24.3510023970041,20.1991734552162,21.3980496007453,16.5118626336703,17.7699071746391,0.546075433,181.663617216286
358766.0324,524356.7417,29.2372840847703,24.1394030997499,20.0070791588102,21.1748626427193,16.2174858282078,17.0199555168911,0.546075433,182.052903961498
358765.9237,524357.0988,29.4521272929006,24.0914525125822,19.9921641493721,21.2864561217323,16.3245319392851,17.2725708121325,0.546075433,182.426181472239
358765.8281,524357.4746,28.9851396439088,24.0001795658278,20.1330005030838,21.1748626427193,16.4404985596188,17.446243827611,0.532008155,182.813950733451
358765.6858,524357.8042,29.0560145426843,24.0048527550748,20.224530422212,21.2306593822258,16.2442473559771,17.1936285323696,0.532008155,183.172956931223
358765.6201,524358.1564,28.5884830984902,23.8590817119754,20.0799208189023,21.2399588388102,16.2353268467207,17.1857343043933,0.535474006,183.531232425741
358765.5437,524358.5132,28.2058947614998,23.6148248484963,19.8533167746876,21.1004669900439,16.039075643079,16.909436325223,0.535474006,183.896120353811
358765.4963,524358.8698,29.9147913020975,23.9744497637731,20.2073434619204,20.9981729676153,15.7446988376165,16.8147055895075,0.561977574,184.255856812842
358765.4232,524359.2377,31.4420331512605,24.1088814943653,20.1532103869332,21.0074724241997,15.5038450876926,16.3963115067639,0.584913354,184.630948828284
358765.317,524359.6281,31.6823077980155,24.0389179916594,20.0419100712942,21.146964272966,15.3878784673589,16.1673788954513,0.641284404,185.035535778077
358765.1967,524360.0209,31.4080346318755,24.0378825114068,20.0990175021944,21.258557751979,15.3165143933074,15.9621289680676,0.699592253,185.446344650944
358765.1113,524360.4479,31.4417301975505,24.1340802319497,20.1161919347795,21.3794506875764,15.2629913377687,15.5674175692529,0.590214067,185.881800917426
358764.995,524360.913,32.4130872285878,24.4056077533004,20.2517736515491,21.5561403626804,15.0845811526399,15.2832253621063,0.586646279,186.361221087964
358764.9265,524361.3086,34.0317939215511,24.9442828928306,20.453397202771,21.8072256904597,15.1916272637172,14.9832446990071,0.674821611,186.76270783748
358764.7737,524361.6773,33.5095646784781,24.6614283260002,20.2787949152157,21.7235305811999,15.2540708285123,14.8885139632916,0.630784913,187.161816256319
358764.6624,524362.0956,32.8369468951698,24.6250607234119,20.0519610991725,22.0304126484857,15.3165143933074,14.9753504710308,0.607849134,187.594670250209
358764.5692,524362.5048,33.4858011267063,24.8364441286324,20.271586335453,22.0490115616545,15.370037448846,14.8253601394812,0.613149847,188.014349746951
358764.501,524362.9372,33.8103376914767,24.9302164430423,20.3081380728722,22.2628990630961,15.2540708285123,14.6358986680502,0.64841998,188.452095106775
358764.444,524363.2938,33.8938140301299,24.9151077044934,20.2441888829835,22.3000968894338,15.2629913377687,14.3990718287613,0.800203874,188.81322189885
358764.327,524363.6866,33.8503899979622,24.9695587400824,20.274283002472,22.4116903684468,15.1559452266915,14.2885526370932,0.64841998,189.223076556052
358764.2022,524364.0527,33.8098784434001,25.0941215759307,20.3504582579089,22.6069789567196,15.2362298099994,14.2253988132828,0.591946993,189.609863642169
358764.0318,524364.3681,33.96109208279,25.217985501929,20.4346059741521,22.5418827606287,15.2986733747945,14.1938219013777,0.667787971,189.968351187249
358763.8726,524364.7323,34.3596572126145,25.3396589114905,20.5171721819816,22.8766631976677,15.3165143933074,14.1464565335199,0.671355759,190.36582606702
358763.6676,524365.0391,34.5956487556343,25.3743791021501,20.5456237655774,22.9417593937586,15.4414015228975,14.1385623055436,0.554943935,190.734812841876
358763.5019,524365.4078,34.9842418958429,25.5584712172992,20.6101743220586,23.23934200446,15.673334763565,14.1938219013777,0.669520897,191.139035775414
