x,y,VCP1.48f10000h0.2,VCP2.82f10000h0.2,VCP4.49f10000h0.2,HCP1.48f10000h0.2,HCP2.82f10000h0.2,HCP4.49f10000h0.2,depth,distance0,distance,dist,Z.m.,Stage(m),H20cm(m),H50cm(m),H100cm(m),elevation
358836.28564,524338.23315,28.9312304949487,19.9689080212223,16.2558484203089,17.7435938675775,9.54275333325656,7.6115478111167,0.725,0.382449145749631,109.592449789327,109.384131817748,109.612,109.951,109.923,109.939,109.97,110.230083588
358836.53886,524338.45044,28.812841259515,20.0001324238689,16.3343451924707,17.5932830741918,9.53882659341031,7.59215957045936,0.727,0.368384036913523,109.942019500486,109.720270635983,109.608,109.949,109.922,109.937,109.967,110.2252069316
358836.78502,524338.66037,29.0500096590958,20.1070815065936,16.4782671457954,17.5363992538186,9.55418572968563,7.66997100039203,0.728,0.29675830230931,110.152936554735,110.046247936714,109.604,109.947,109.921,109.935,109.964,110.2222670743
358837.03163,524338.86121,29.3704530402263,20.1550917806179,16.5587466859264,17.5384234965762,9.57055734591951,7.71721846502562,0.727,0.311188213001337,110.456103463441,110.367065189767,109.599,109.945,109.92,109.933,109.961,110.2081029561
358837.27293,524339.04671,29.613933891112,20.1176465099391,16.537329085387,17.592487591527,9.62365669335325,7.8102012588039,0.723,0.321095261680189,110.893018535497,110.675816880377,109.597,109.944,109.92,109.932,109.958,110.2015158001
358837.50661,524339.20946,29.6068324928715,20.050348493936,16.4700713609044,17.6204881163926,9.69266213586033,7.8810760381577,0.72,0.30885510337451,111.160318319838,110.964688275418,109.595,109.943,109.92,109.931,109.955,110.2053363913
358837.75138,524339.32482,29.4586787587184,19.9783926101036,16.4325889333907,17.5911463595881,9.74058880154027,7.94148524649275,0.717,0.276892942814301,111.345734983937,111.253313447469,109.592,109.942,109.92,109.93,109.952,110.1943955147
358837.98673,524339.44713,29.1542624840801,19.8476791403683,16.3749185707495,17.6036233664428,9.84683880809223,7.97928232793593,0.722,0.267291205571686,111.612602751645,111.540270438928,109.592,109.94,109.919,109.929,109.951,110.2030397553
358838.21525,524339.56449,28.9152720262039,19.7316371682751,16.3447816621802,17.6232474482906,9.92502424644468,8.00693593754067,0.719,0.259349026445946,111.888762403791,111.818799855278,109.592,109.938,109.918,109.928,109.95,110.2166279307
358838.43988,524339.67985,28.828690866342,19.6411619876778,16.3331480168203,17.6730342906459,10.0067597772574,8.02536523873147,0.718,0.25991174239388,112.251769353715,112.093213713368,109.595,109.937,109.917,109.927,109.95,110.2245616717
358838.66286,524339.79058,28.9508870073775,19.6341707264402,16.333208152774,17.7428384440895,10.0694439621623,8.02516131061635,0.714,0.257777566013966,112.530850493325,112.364180385355,109.598,109.935,109.916,109.926,109.949,110.2212110091
358838.89738,524339.90418,29.206223548246,19.6683146811711,16.3299196968981,17.7188535946164,10.1339855322272,8.02915172086741,0.719,0.267137961411609,112.903156367545,112.646622214566,109.601,109.933,109.915,109.925,109.948,110.228798165
358839.14775,524340.02116,29.3502473139761,19.6980707317933,16.3220116093644,17.7210278559419,10.2009396893157,8.04829744954064,0.723,0.235950820438741,113.154971529688,112.944081742452,109.604,109.931,109.914,109.924,109.947,110.2328583077
358839.40622,524340.14067,29.4630458868721,19.7610556023026,16.3056753012438,17.721337648075,10.1762105136339,7.9926794600054,0.727,0.297380545320045,113.455596599158,113.249865511828,109.609,109.929,109.913,109.923,109.945,110.2609571864
358839.66212,524340.28486,29.278431538838,19.7602207280324,16.260722428321,17.6210071513189,10.1579821827871,7.87141272092057,0.727,0.295542502652898,113.725699278009,113.56923338198,109.614,109.927,109.912,109.922,109.943,110.2694841997
358839.9215,524340.4459,28.8046688266337,19.718866584221,16.2521196818871,17.7365968389086,10.0478529911541,7.83778250056931,0.728,0.361039819440045,114.101136361122,113.90133194404,109.619,109.924,109.911,109.921,109.941,110.2512120285
358840.1635,524340.64827,28.0597302568829,19.6560563944823,16.2499061634991,17.7719354927296,9.95160230713884,7.75025343841908,0.727,0.375191019302248,114.433440156364,114.224985403502,109.624,109.921,109.91,109.92,109.939,110.2602691131
358840.41423,524340.8641,27.3815862160261,19.5975194981838,16.2779983095863,17.8170943532515,9.84254428325283,7.65990793717835,0.731,0.380172621249945,114.780402929196,114.564674215953,109.614,109.918,109.909,109.919,109.936,110.2463853211
358840.6551,524341.09597,26.8505908739536,19.576138290881,16.3627658321105,17.8677134041139,9.72990052575521,7.55936532554218,0.73,0.372302301227031,115.167874961858,114.914059244685,109.604,109.915,109.908,109.918,109.933,110.2169765545
358840.88303,524341.33797,26.7297845770443,19.5939534697584,16.4281062838649,17.899294690641,9.65702523299669,7.48989363572489,0.73,0.366964597340562,115.357526824576,115.266468012654,109.594,109.912,109.907,109.917,109.93,110.2013292559
358841.10859,524341.59094,27.001663330745,19.7432851267943,16.5945731305579,17.7881260178586,9.5541208153652,7.36310188456406,0.725,0.346845257142625,115.845373542423,115.62261111676,109.582,109.909,109.906,109.916,109.928,110.2015005098
358841.33136,524341.84578,27.3224626163964,19.8488216568466,16.6661293645772,17.6749975932202,9.54283026414775,7.33586002254893,0.722,0.34742690994504,116.05636367718,115.977214466521,109.57,109.906,109.905,109.915,109.926,110.1813863406
358841.54458,524342.11481,28.0731726420147,20.060749244194,16.749096542292,17.5008862173617,9.48398563547156,7.24419905170114,0.723,0.344327638181538,116.524248736949,116.334028093382,109.558,109.903,109.904,109.914,109.924,110.1730866464
358841.73962,524342.39717,28.8612509123634,20.1991234157664,16.74505169578,17.5313690812766,9.53611013687021,7.27552483709653,0.728,0.330885699819612,116.88030319691,116.687529649189,109.545,109.9,109.903,109.913,109.923,110.149495413
358841.92492,524342.6735,29.4753498687332,20.2773195053612,16.7278388630556,17.5908165456751,9.5583576205328,7.25863080788515,0.731,0.339527930283001,117.12377243602,117.031007298431,109.528,109.897,109.902,109.912,109.922,110.1287849135
358842.10357,524342.94081,30.2314201015437,20.4240090260425,16.7626102853173,17.7047282588071,9.59498483390796,7.25967406059517,0.73,0.352677546156083,117.4682141965,117.363390694137,109.511,109.895,109.901,109.911,109.921,110.1354036698
358842.27465,524343.20484,30.769625894476,20.5138841378756,16.8220577612154,17.7468710473654,9.59910109658572,7.30763751480566,0.725,0.369813097387074,117.783870279883,117.688683846721,109.494,109.891,109.9,109.908,109.919,110.1116962284
358842.43524,524343.43911,31.2717711061289,20.5852770729731,16.8919522704231,17.7831083643795,9.60080854969999,7.37031580118043,0.713,0.372919131597766,118.226892836372,117.985367034663,109.488,109.888,109.9,109.906,109.918,110.1007624873
358842.61156,524343.6749,31.3956280546815,20.627831349295,16.9986781214685,17.7598261120012,9.54195086075579,7.51210048679537,0.715,0.332487881576962,118.435979089807,118.289405235139,109.482,109.885,109.9,109.904,109.917,110.0871783894
358842.7957,524343.8943,31.1659160581034,20.5196773542102,16.8839203153235,17.7265913087286,9.5088262514535,7.39240522491065,0.718,0.272680484572263,118.797877842819,118.582342281974,109.474,109.882,109.9,109.902,109.916,110.0700142711
358842.97479,524344.11542,31.0680654694979,20.4861020129673,16.8461718021992,17.7308522151325,9.61190133011274,7.45839842046352,0.719,0.234942544070058,118.989167351879,118.872947623568,109.468,109.88,109.9,109.9,109.915,110.0541365952
358843.13284,524344.34266,30.9319275225989,20.4437442317599,16.7888415443015,17.7330382182471,9.53949475548533,7.68748191205814,0.717,0.14763471464492,119.296588244802,119.154113656333,109.462,109.878,109.9,109.898,109.914,110.0389622833
358843.27524,524344.55484,30.8570949693472,20.4225701733638,16.7471918381612,17.6640417940127,9.605713036146,7.69462749410344,0.711,0.266755860015407,119.520771052045,119.414147125767,109.456,109.876,109.9,109.896,109.913,110.0160407747
358843.42002,524344.74325,30.8033804658386,20.4064216849038,16.7251021136131,17.6241652063499,9.64042561391598,7.73550604459151,0.704,0.272488686475877,119.762625034518,119.658787915545,109.447,109.873,109.899,109.894,109.912,109.9992833842
358843.57583,524344.91395,30.7074580706985,20.3930020036338,16.7382390461739,17.6001644016256,9.68619481775113,7.74288529792229,0.701,0.274452413777109,120.092042053055,119.898970765209,109.442,109.87,109.898,109.892,109.911,109.9932334352
358843.73117,524345.08038,30.6509705463813,20.3809943432849,16.7659812484266,17.5918000872456,9.70246898929916,7.69486893491402,0.701,0.284622923240129,120.299038263814,120.136053883824,109.437,109.867,109.897,109.89,109.91,109.9792426096
358843.88885,524345.23177,30.4974898078077,20.3812730113075,16.7985177639779,17.6298569825676,9.71982026780143,7.77213571989011,0.708,0.251246463402716,120.487474222909,120.364551479334,109.432,109.866,109.896,109.89,109.91,109.9680754333
358844.0592,524345.39121,30.3244935755501,20.3618649894861,16.8332717991468,17.6549235654241,9.7492691405252,7.80406476636471,0.703,0.224603497990933,120.734766989059,120.607939320429,109.429,109.865,109.895,109.89,109.91,109.9511508665
358844.22478,524345.54772,30.056349089134,20.3404907776609,16.8781880870976,17.6246109279891,9.82949860952339,7.79141249426491,0.699,0.210489064188024,121.063983046589,120.846297852118,109.426,109.864,109.894,109.89,109.91,109.9372232417
358844.39688,524345.69917,29.8552611982962,20.3316131821039,16.9082610211357,17.6348181468321,9.92708546589422,7.75249814419322,0.695,0.211703305379203,121.278870742427,121.08667146267,109.427,109.863,109.893,109.889,109.908,109.9264087667
358844.55765,524345.8598,29.6934095758551,20.3219189503055,16.9177123158453,17.6522090142075,9.98834163035061,7.7450606750038,0.692,0.207114814191976,121.485978185583,121.330001504338,109.428,109.862,109.892,109.888,109.906,109.9163078493
358844.72585,524346.02056,29.579601956666,20.2947283646474,16.9057323165038,17.6501724072915,9.95993231150723,7.67978306432488,0.69,0.235984051920944,121.626121331138,121.576999141542,109.429,109.861,109.891,109.887,109.904,109.9097237514
358844.90271,524346.18568,29.4602595480639,20.2962391771332,16.9217387843571,17.6005607850589,9.94528596939319,7.56511343875227,0.689,0.275769025984013,122.025187436735,121.832385371979,109.429,109.86,109.89,109.886,109.902,109.8995096841
358845.08232,524346.37026,29.5181581121984,20.3329497228041,16.9566808213166,17.5238858438653,9.88169616033782,7.45142467494695,0.689,0.286865434297603,122.285120696359,122.1021611865,109.432,109.86,109.89,109.885,109.9,109.889298675
358845.25526,524346.56658,29.609398522005,20.3782470481008,16.9938400492777,17.4475666926487,9.78392013465634,7.33254662070047,0.69,0.310636671184192,122.601698159849,122.373539995385,109.44,109.86,109.89,109.883,109.898,109.8826605506
358845.43223,524346.77937,29.6343302836044,20.4174488642369,17.0181138326831,17.4239862460844,9.74239380464785,7.27191796372699,0.692,0.308437512907545,122.772824013614,122.659610168868,109.448,109.86,109.89,109.881,109.896,109.8691620796
358845.61079,524347.00216,29.6266048840608,20.473164391846,17.0509261775064,17.4027169183945,9.62627020133091,7.21409396433504,0.695,0.302808354737244,123.168825948085,122.952756912051,109.456,109.86,109.89,109.879,109.894,109.8542568808
358845.78446,524347.22017,29.571712049038,20.4803435401371,17.0514329842838,17.4110823560977,9.56170621216979,7.20137151721802,0.691,0.302541672507063,123.341110861745,123.239450939862,109.462,109.86,109.89,109.877,109.892,109.8459959226
358845.9411,524347.42276,29.4765837427015,20.5077791005027,17.0633448510018,17.3837623703231,9.44465436537929,7.12971263223399,0.68,0.306943854969118,123.612503309387,123.50689424306,109.479,109.859,109.89,109.875,109.89,109.8596523955
358846.0829,524347.62789,29.4981360704236,20.5828190228402,17.117113936479,17.2661680780616,9.29291050371904,7.02813961062099,0.668,0.281192359524325,123.863295059808,123.765425507882,109.494,109.858,109.89,109.874,109.89,109.8644383282
358846.22493,524347.82227,29.5225336856721,20.658492702891,17.1201008381233,17.0357692019094,9.19854920680442,7.0188433209679,0.661,0.301034379114152,124.241096390775,124.013813416109,109.509,109.857,109.89,109.873,109.89,109.8627003058
358846.36591,524348.00664,29.8306175394385,20.6874768945358,17.0714649848733,16.8052175586455,8.95071543228111,6.7890164837648,0.658,0.236728206648697,124.479577892602,124.253921903987,109.527,109.856,109.89,109.872,109.889,109.8629123344
358846.50862,524348.19322,29.9327853396151,20.694585034258,17.0514355378017,16.8901274504361,9.00586115884247,6.88607503527268,0.658,0.173054239504792,124.645714054086,124.496836950535,109.546,109.855,109.89,109.871,109.888,109.8715249745
358846.65511,524348.38069,30.3713901302513,20.747559451974,17.0142146052061,16.9452257536447,9.00524485217829,7.02414742853861,0.657,0.172571343229474,124.884969836739,124.742834475465,109.572,109.854,109.89,109.87,109.887,109.8864342507
358846.80989,524348.56827,30.440501736775,20.7379282367152,16.9739903700879,16.8606024834015,8.9053790591224,6.96677579694752,0.655,0.209564098496715,125.073125395378,124.994724768181,109.593,109.853,109.89,109.87,109.886,109.8892996941
358846.97343,524348.73741,30.8149972468221,20.7217470759125,16.8454817966344,16.8626165824763,8.88526261651757,6.94713285107185,0.647,0.242765558162288,125.381543810711,125.242521260966,109.614,109.852,109.89,109.87,109.885,109.9014617736
358847.12807,524348.92185,31.0724782233899,20.6618782130368,16.7168417041566,16.8332451717463,8.88214948093648,6.91458695504212,0.645,0.301167932054599,125.668971705244,125.499376333542,109.638,109.851,109.889,109.87,109.884,109.9210581039
358847.28934,524349.1244,31.1503657880061,20.5913416493931,16.6226720410073,16.7611038295004,8.88287700620973,6.9528753272235,0.647,0.322550436549652,125.966364183671,125.772172432609,109.662,109.85,109.888,109.87,109.883,109.941011213
358847.46127,524349.35134,31.0884777456233,20.4797504405079,16.5131975493152,16.6409327440214,8.83972214399309,6.9756673498159,0.649,0.331864946599077,126.256889037378,126.070208003594,109.675,109.85,109.887,109.87,109.882,109.9367635066
358847.64803,524349.58648,30.8759595038426,20.3364910838347,16.3944878800253,16.4941905827017,8.77710829885124,7.03974823737462,0.642,0.32557437637694,126.554313375143,126.383740965813,109.702,109.85,109.886,109.869,109.88,109.9553231397
358847.85687,524349.84739,30.4351235205706,20.0973774288969,16.2153980325163,16.3394110992589,8.73647649181482,7.12019405703724,0.642,0.332751211779492,126.955151243846,126.730482359417,109.729,109.85,109.885,109.868,109.878,109.9837400612
358848.07558,524350.12935,29.686848597674,19.7831556756266,16.0123090035213,16.1446531180058,8.67204789875649,7.20181563849247,0.64,0.343924160732949,127.314696800988,127.099612734532,109.754,109.849,109.884,109.867,109.876,109.9988929664
358848.30539,524350.42308,28.6702387990324,19.4289921310078,15.8360494893493,15.9791225419764,8.6522941890573,7.31027824618375,0.634,0.362193190614902,127.692982601574,127.484881139285,109.779,109.848,109.883,109.866,109.874,110.0205494394
358848.5355,524350.71496,27.7454768792983,19.0988430237105,15.7200414486134,15.9092221222233,8.71983087563805,7.30142144191769,0.63,0.336636588029291,128.000776400248,127.868986648464,109.801,109.847,109.882,109.865,109.872,110.0349857289
358848.75119,524351.01921,26.9990364001985,18.8190612519963,15.6154886710901,15.7466736705917,8.67171140891824,7.32216025923636,0.616,0.454118286410653,128.326315029893,128.255533980289,109.823,109.846,109.881,109.864,109.87,110.0478318044
358848.95186,524351.32897,26.3968962755818,18.5371184615026,15.5037592114007,15.5899226306996,8.67963539362248,7.30140631328208,0.599,0.484269995989947,128.708454568664,128.632170901061,109.845,109.845,109.88,109.863,109.868,110.0670591235
358849.15945,524351.61845,26.1105841869005,18.262904729988,15.3820302274966,15.3748536206006,8.6756838741503,7.18560504415807,0.576,0.451033443868696,129.201868573073,128.994965926984,109.864,109.844,109.88,109.862,109.866,110.0823690113
358849.36472,524351.91296,26.26564979511,18.139370347327,15.2688406122545,15.1525028787559,8.79166127330321,7.26158160249049,0.561,0.465080200163996,129.529015896485,129.36010558512,109.883,109.843,109.88,109.861,109.864,110.1003088686
358849.57742,524352.19683,26.3459945712222,17.9581860636351,15.1598598402096,14.8710421039776,8.72909779828051,7.13422775484663,0.555,0.342802222644259,129.953300873748,129.718397102148,109.901,109.842,109.88,109.859,109.862,110.1190122325
358849.78476,524352.47111,26.3592618876085,17.8208022240073,15.0702186080008,14.7902655255116,8.77912662449518,7.1693398244837,0.535,0.315174699442234,130.220439226709,130.06626116831,109.905,109.841,109.88,109.858,109.861,110.124938838
358849.98035,524352.70803,26.1422714801593,17.6587781186159,14.9861671985166,14.615411935988,8.70444682418979,7.11089233298308,0.506,0.241863379273104,130.501108424356,130.379066244587,109.909,109.84,109.88,109.857,109.86,110.1192548421
358850.16974,524352.92516,25.8179000520808,17.5114382867668,14.9012160752471,14.4832303327526,8.68754299679507,7.01009879895161,0.481,0.283699573851053,130.765297292256,130.673084471502,109.912,109.84,109.88,109.856,109.86,110.1173312947
358850.34313,524353.11184,25.2281252687106,17.3014963416364,14.7780886639503,14.2958049960042,8.60386810034355,6.88329026684519,0.455,0.31256899125445,131.135542317742,130.935245836888,109.915,109.84,109.88,109.855,109.86,110.1157543324
358850.50306,524353.30994,24.6659409822868,17.1388269438398,14.6809518960383,14.132068154369,8.46920152397742,6.86449343433867,0.448,0.275043912182893,131.405560772826,131.20075475132,109.915,109.839,109.879,109.854,109.859,110.115927625
358850.66524,524353.4956,24.2722360476084,17.046713485983,14.6207556468595,14.0343984492322,8.33915591669958,6.8575265816206,0.448,0.228638302464774,131.63555486337,131.455744679173,109.914,109.838,109.878,109.853,109.858,110.1177512743
358850.82185,524353.68317,24.1575895235421,17.0220170168582,14.6072099760328,13.900466855028,8.27097543009603,6.85732968508096,0.449,0.227983430544786,131.795063657011,131.709148613098,109.913,109.837,109.877,109.852,109.857,110.1137543324
358850.98287,524353.87014,24.1489060835977,16.980549056921,14.590786935633,13.7315981118831,8.16874724223076,6.86422762310538,0.441,0.236611724480101,132.035258408443,131.965868189233,109.912,109.836,109.876,109.851,109.856,110.1125810399
358851.12645,524354.04577,24.160487026551,16.8991737767296,14.5751513690335,13.429410028824,7.99732363640646,6.80745540035825,0.429,0.269993161685694,132.434969447967,132.204538316607,109.911,109.835,109.875,109.85,109.855,110.106830785
358851.26457,524354.21236,24.1518873827483,16.8677226007356,14.5672797118043,13.3345137320774,7.94806954402638,6.77961979554639,0.421,0.308170732106445,132.557244223657,132.432662821331,109.911,109.834,109.874,109.85,109.854,110.1096442407
358851.39888,524354.38659,24.0994621481777,16.79559127771,14.5681260137374,13.1238630809191,7.82223438293219,6.65560566081904,0.426,0.241547825464592,132.848181214338,132.663964748452,109.911,109.833,109.873,109.85,109.853,110.1015606525
358851.53064,524354.57549,24.0039423663807,16.7424920480248,14.5697599298361,12.9993748142154,7.78949550411189,6.63462894953964,0.433,0.209332657442698,133.100586542229,132.903509943713,109.916,109.832,109.872,109.849,109.851,110.105683996
358851.65375,524354.77319,23.8879527061809,16.6994365973555,14.5684461128713,12.8871275792801,7.80991328740858,6.65038153982771,0.439,0.207284345482263,133.274890391677,133.144781292937,109.921,109.831,109.871,109.848,109.849,110.1192976555
358851.7715,524354.99634,23.7004503083668,16.6506514007123,14.5619616633763,12.7773201707429,7.83966025903766,6.55125603611552,0.442,0.193228785698017,133.535813920491,133.403055466689,109.926,109.83,109.87,109.847,109.847,110.1323914374
358851.87757,524355.2018,23.5655023487221,16.5973537371066,14.5416815848226,12.6958628379224,7.78968081060082,6.71477272276104,0.441,0.241614851033881,133.75008534633,133.642280356272,109.93,109.83,109.87,109.846,109.846,110.1429051988
358851.98796,524355.4087,23.4813946628004,16.5839320655819,14.5296782086699,12.6575265166089,7.86483421205618,6.85877295071236,0.448,0.264195783561982,133.972512363853,133.885128323759,109.935,109.83,109.87,109.845,109.845,110.1568756371
358852.11866,524355.62432,23.5071822335237,16.5687714528945,14.4999051340565,12.4972029649173,7.82215104289584,7.06834515214589,0.46,0.280087807461346,134.340084949212,134.147536277354,109.94,109.83,109.87,109.844,109.844,110.1747298675
358852.23802,524355.84728,23.6644637707744,16.5953202386216,14.4876040227864,12.3910264214898,7.80008160194272,7.18298042827665,0.47,0.281554780430341,134.60160911168,134.407677224332,109.945,109.83,109.87,109.843,109.843,110.2012079511
358852.35782,524356.07153,23.8248784680593,16.6088210841811,14.467383502143,12.3304385933589,7.7948302635419,7.20154822985257,0.482,0.287504068292718,134.762599250183,134.669177409249,109.954,109.83,109.869,109.841,109.842,110.2246422019
358852.49011,524356.30735,24.0667333760372,16.717620828721,14.520424115513,12.3374964632256,7.84414199023089,7.34578790081204,0.498,0.275398960390363,135.041950607552,134.947502822779,109.963,109.83,109.868,109.839,109.841,110.245262997
358852.60639,524356.54629,24.3217389169388,16.8112794351472,14.5958939233841,12.3287687985395,7.89331797693542,7.38158803645032,0.509,0.292368675034145,135.320459085713,135.225147093382,109.971,109.83,109.867,109.837,109.84,110.2636401631
358852.70921,524356.78572,24.6607209513487,16.9017321664493,14.7173875165788,12.2772680458472,7.96130314693311,7.436865633066,0.514,0.302381191373408,135.707664731787,135.498432901553,109.974,109.83,109.866,109.836,109.84,110.3076799184
358852.80286,524357.02264,24.8193943802581,16.8857672638894,14.7959475258915,12.1453495504623,8.0109064617716,7.50878025668753,0.524,0.248875559533006,135.963627298705,135.766846351003,109.977,109.83,109.865,109.835,109.84,110.3249408766
358852.87289,524357.25403,24.9600652260121,16.8751399150633,14.8216045848254,12.0795600920648,8.04495771795643,7.51824282911578,0.533,0.266334817841151,136.098317709194,136.031856623179,109.982,109.83,109.864,109.834,109.839,110.3526625891
358852.94468,524357.48967,25.2066896077581,16.8532148759676,14.8709183680733,11.9453599876811,8.14591794682899,7.48353394269556,0.54,0.268175922852684,136.40857699384,136.301062447328,109.987,109.83,109.863,109.833,109.838,110.3812609582
358852.99949,524357.71693,25.5268295889411,16.859758983463,14.9034583476572,11.9307625600991,8.25146417393844,7.43348742306687,0.545,0.26628208601323,136.779469652975,136.556273205056,109.992,109.83,109.861999999999,109.832,109.837,110.4130397554
358853.03394,524357.94196,25.6564690590654,16.8690148722284,14.9067316603814,11.9672352144292,8.2885635486467,7.38327478653244,0.55,0.26055981119815,136.913000421268,136.797894209503,109.997,109.83,109.860999999999,109.831,109.836,110.4270203874
358853.07001,524358.18032,25.9558731976671,16.9161845986646,14.9087444398236,12.1373127366374,8.36264495043341,7.45668150668386,0.553,0.242874625340669,137.263992348713,137.052558788584,110.002,109.83,109.859999999999,109.83,109.835,110.4395942915
358853.09969,524358.41355,26.1198079166374,16.9548518962256,14.9026385829251,12.2633255735096,8.41017626707284,7.54163684404736,0.553,0.243665644067832,137.51208844043,137.301437351874,110.001,109.829,109.859999999999,109.83,109.834,110.4586758409
358853.11955,524358.65689,26.1955643008172,16.9827561846172,14.9013716412758,12.3045707070754,8.45175564115675,7.53613491837861,0.547,0.208041332243833,137.654775413574,137.554148141652,110,109.828,109.859999999999,109.83,109.833,110.4751172272
358853.15629,524358.92121,26.7334948445619,17.0961836410974,14.865414925534,12.3602280116048,8.50403468558308,7.46309375622725,0.546,0.234051359369802,138.003974356245,137.829942585984,110,109.827,109.859999999999,109.83,109.832,110.4886748215
358853.20458,524359.20064,27.2977365752884,17.2228606276885,14.8529109609131,12.3216384293738,8.54917218881198,7.48859202160964,0.552,0.284640683330396,138.317621906048,138.123248274988,109.995,109.826,109.859999999999,109.829,109.831,110.4708002038
358853.2542,524359.48395,27.5265304203788,17.2818646808325,14.8406840899619,12.3463392975281,8.5488301824298,7.65209900127395,0.56,0.255326231390722,138.535325838315,138.420563102677,109.99,109.825,109.859999999999,109.828,109.83,110.4770744138
358853.33452,524359.78256,27.6023319581342,17.3036422264424,14.8075364642282,12.3310434987633,8.63392205949197,7.88174241742233,0.561,0.380838034527201,138.857777827063,138.73285076831,109.983,109.824,109.859999999999,109.827,109.83,110.469717635
358853.42875,524360.09458,27.1892606286638,17.2788972534216,14.9625073019579,12.3904812203468,8.67845187422462,7.75722598452192,0.557,0.402790855276006,139.286502687235,139.061237724299,109.976,109.823,109.859999999999,109.826,109.83,110.4641243628
358853.5322,524360.41375,27.0521301670976,17.3182227946355,15.0924745752385,12.4877087021483,8.73548953120767,7.68505185323623,0.558,0.42335864050387,139.623172822423,139.398608098077,109.972,109.822,109.859999999999,109.825,109.829,110.4539469927
358853.65304,524360.74019,26.9914526120916,17.3917500857583,15.2479841190389,12.6354776638247,8.80214472612516,7.57937547100657,0.563,0.388570133376735,139.947283346373,139.751143029825,109.968,109.821,109.859999999999,109.824,109.828,110.4548705401
358853.80009,524361.05953,27.0020620914219,17.5566107475736,15.4522000743105,12.6122024547054,8.75600606771168,7.563633548363,0.557,0.355510189991451,140.333752019803,140.114114768453,109.964,109.82,109.859999999999,109.823,109.827,110.4450499489
358853.96898,524361.39072,27.0016887449702,17.691646021806,15.612747676395,12.535527597623,8.63547185477421,7.53766891459268,0.554,0.379996682077928,140.572833678529,140.495969336375,109.962,109.82,109.859999999999,109.822,109.826,110.4322956166
358854.12999,524361.70733,26.8971761328499,18.0256326322038,15.9575420269139,12.4694354737498,8.35755622243422,7.42423378713023,0.552,0.351683325968585,141.072746257553,140.861570590288,109.956,109.82,109.858999999999,109.821,109.825,110.4225953108
358854.29373,524362.00426,26.8636517801467,18.1958805572876,16.0865991289054,12.5232294334993,8.22542598911813,7.37584215221476,0.545,0.361878493526793,141.287568825641,141.210436875794,109.95,109.82,109.857999999999,109.82,109.824,110.4222324158
358854.45544,524362.29063,26.7994104417429,18.4212365489784,16.2547022352696,12.6125069469887,7.98772811811864,7.23081309742173,0.542,0.382995686733832,141.63090548834,141.548729518882,109.949,109.82,109.856999999999,109.82,109.823,110.4212324158
358854.62809,524362.58469,26.5789147944611,18.6562649580232,16.4181435962207,12.6542347492008,7.61773397743891,6.93545085760818,0.536,0.379569364326501,142.132678461246,141.897427619778,109.942,109.819,109.855999999999,109.82,109.821,110.4108786951
358854.79065,524362.88255,26.2578487573222,18.7305038868861,16.4623810143561,12.5536237514444,7.38291050885772,6.70230182164647,0.543,0.308882197304617,142.483332708332,142.247192271477,109.935,109.818,109.854999999999,109.82,109.819,110.4038786951
358854.93464,524363.18596,25.9661306686782,18.7065821970357,16.4554004876708,12.3121960405934,7.31697468850327,6.60285268655197,0.551,0.305617329727754,142.673425445417,142.600041423808,109.928,109.817,109.853999999999,109.82,109.817,110.3926483179
358855.07087,524363.513,25.3693800032699,18.591284187936,16.3617374075919,12.1961995568779,7.26050478959718,6.5021807078606,0.559,0.319488024541189,143.016801905537,142.974698527455,109.91,109.816,109.852999999999,109.819,109.816,110.3774719673
358855.17981,524363.84473,24.9956519796655,18.4533081359762,16.0989923792123,12.5821314779676,7.24937726028647,6.44479294360498,0.566,0.370551575354994,143.523547106641,143.344735759004,109.892,109.815,109.851999999999,109.818,109.815,110.3531314984
358855.25177,524364.18255,25.0673243590321,18.425903420401,15.9428216617793,12.9538799710367,7.26830133191476,6.49343219768397,0.588,0.401211989079159,143.7543451706,143.701730030505,109.874,109.814,109.850999999999,109.817,109.814,110.3324913353
358855.29703,524364.51969,25.454143451307,18.4403087390469,15.6424856783547,13.5975495920111,7.40961788965511,6.47536920907302,0.603,0.424141493559859,144.309378469463,144.051627470393,109.854,109.813,109.848999999999,109.815,109.812,110.3130214067
358855.33566,524364.8619,25.7960417726469,18.474570894943,15.4820861593272,13.8914131370187,7.54680786072333,6.43927514601105,0.616,0.415629280997067,144.642161182275,144.405984025843,109.838,109.812,109.847999999999,109.813,109.81,110.2864505607
358855.3573,524365.2178,26.119888550028,18.5042856360549,15.3400553474023,14.0984319646901,7.66587253435582,6.39488862329127,0.62,0.410720360517293,144.980759574334,144.768858036992,109.816,109.811,109.846999999999,109.811,109.808,110.2559898064
358855.36588,524365.58161,25.8627326675332,18.393976686614,15.2111909159204,14.2132335724445,7.85381914927301,6.31856003459146,0.624,0.347619952596404,145.330420283066,145.13705109569,109.794,109.81,109.845999999999,109.809,109.806,110.226772681
358855.35755,524365.94446,25.7665545239755,18.1992561520132,15.0678306398624,14.2127718773214,7.9675875761661,6.28579189003511,0.631,0.309175671372248,145.606653116984,145.501413743866,109.778,109.81,109.844999999999,109.807,109.805,110.204085627
